index,subscriber,main-imsi,main-msisdn,main-iccid,secondry-imsi,secondry-iccid,secondry-imei,secondry-eid,token
1183,NDYwMDU0NzAwMzY1MzY1QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460054700365365,67700665366,46014567952300365365,460054900366366,46014567952500366366,867263030001826,34840082573294848000018200000085,Z3A3eWh4NTR6a2Rj
1184,NDYwMDU1MDAwMzY3MzY3QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460055000367367,68000667368,46014567952600367367,460055200368368,46014567952800368368,867263030001834,34840082573294848000018300000004,Zzh1aXhkb3RhN3Jo
1185,NDYwMDU1MzAwMzY5MzY5QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460055300369369,68300669370,46014567952900369369,460055500370370,46014567953100370370,867263030001842,34840082573294848000018400000020,OXRieTZxZWoyMHIz
1186,NDYwMDU1NjAwMzcxMzcxQGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460055600371371,68600671372,46014567953200371371,460055800372372,46014567953400372372,867263030001859,34840082573294848000018500000036,MDZtbGhhaW8zenV3
1187,NDYwMDU1OTAwMzczMzczQGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460055900373373,68900673374,46014567953500373373,460056100374374,46014567953700374374,867263030001867,34840082573294848000018600000052,OWdvbXdlNXNjeTZ1
1188,NDYwMDU2MjAwMzc1Mzc1QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460056200375375,69200675376,46014567953800375375,460056400376376,46014567954000376376,867263030001875,34840082573294848000018700000068,dXY4NG14cmozeWd3
1189,NDYwMDU2NTAwMzc3Mzc3QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460056500377377,69500677378,46014567954100377377,460056700378378,46014567954300378378,867263030001883,34840082573294848000018800000084,d2szaGN2Z2k1MmZv
1190,NDYwMDU2ODAwMzc5Mzc5QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460056800379379,69800679380,46014567954400379379,460057000380380,46014567954600380380,867263030001891,34840082573294848000018900000003,Zm1yMGljNnd6cGdi
1191,NDYwMDU3MTAwMzgxMzgxQGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460057100381381,70100681382,46014567954700381381,460057300382382,46014567954900382382,867263030001909,34840082573294848000019000000019,OXo1eXZvaWR3aDZn
1192,NDYwMDU3NDAwMzgzMzgzQGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460057400383383,70400683384,46014567955000383383,460057600384384,46014567955200384384,867263030001917,34840082573294848000019100000035,YjRuZWdkZnA2aHV5
1193,NDYwMDU3NzAwMzg1Mzg1QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460057700385385,70700685386,46014567955300385385,460057900386386,46014567955500386386,867263030001925,34840082573294848000019200000051,MzB4OHl3bTQ5YWxn
1194,NDYwMDU4MDAwMzg3Mzg3QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460058000387387,71000687388,46014567955600387387,460058200388388,46014567955800388388,867263030001933,34840082573294848000019300000067,eW0ydWk2cGR0Z3gw
1195,NDYwMDU4MzAwMzg5Mzg5QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460058300389389,71300689390,46014567955900389389,460058500390390,46014567956100390390,867263030001941,34840082573294848000019400000083,d3NvejI2ZnY5dWw1
1196,NDYwMDU4NjAwMzkxMzkxQGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460058600391391,71600691392,46014567956200391391,460058800392392,46014567956400392392,867263030001958,34840082573294848000019500000002,NXM2Z3BybWE4amsy
1197,NDYwMDU4OTAwMzkzMzkzQGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460058900393393,71900693394,46014567956500393393,460059100394394,46014567956700394394,867263030001966,34840082573294848000019600000018,cjRlY3N3Nm4weTls
1198,NDYwMDU5MjAwMzk1Mzk1QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460059200395395,72200695396,46014567956800395395,460059400396396,46014567957000396396,867263030001974,34840082573294848000019700000034,eHRlaTFxcjRocDM2
1199,NDYwMDU5NTAwMzk3Mzk3QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460059500397397,72500697398,46014567957100397397,460059700398398,46014567957300398398,867263030001982,34840082573294848000019800000050,dXIweW5sYWZqOGI3
1200,NDYwMDU5ODAwMzk5Mzk5QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460059800399399,72800699400,46014567957400399399,460060000400400,46014567957600400400,867263030001990,34840082573294848000019900000066,YTZ0d3Z1czR4MjNs
1201,NDYwMDYwMTAwNDAxNDAxQGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460060100401401,73100701402,46014567957700401401,460060300402402,46014567957900402402,867263030002006,34840082573294848000020000000082,cmxrZThhanVneHRj
1202,NDYwMDYwNDAwNDAzNDAzQGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460060400403403,73400703404,46014567958000403403,460060600404404,46014567958200404404,867263030002014,34840082573294848000020100000098,djU4YWc5a3c2cWNv
1203,NDYwMDYwNzAwNDA1NDA1QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460060700405405,73700705406,46014567958300405405,460060900406406,46014567958500406406,867263030002022,34840082573294848000020200000017,OGE5dXdkMnZseGdt
1204,NDYwMDYxMDAwNDA3NDA3QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460061000407407,74000707408,46014567958600407407,460061200408408,46014567958800408408,867263030002030,34840082573294848000020300000033,dmp0N3cyZ3V5Y3I4
1205,NDYwMDYxMzAwNDA5NDA5QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460061300409409,74300709410,46014567958900409409,460061500410410,46014567959100410410,867263030002048,34840082573294848000020400000049,b2RmYWlzMWpscDM0
1206,NDYwMDYxNjAwNDExNDExQGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460061600411411,74600711412,46014567959200411411,460061800412412,46014567959400412412,867263030002055,34840082573294848000020500000065,MXVodno5MnFyeWll
1207,NDYwMDYxOTAwNDEzNDEzQGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460061900413413,74900713414,46014567959500413413,460062100414414,46014567959700414414,867263030002063,34840082573294848000020600000081,YWJrOXloNnZkNDMy
1208,NDYwMDYyMjAwNDE1NDE1QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460062200415415,75200715416,46014567959800415415,460062400416416,46014567960000416416,867263030002071,34840082573294848000020700000097,aXE0ODE3eGM1MHVl
1209,NDYwMDYyNTAwNDE3NDE3QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460062500417417,75500717418,46014567960100417417,460062700418418,46014567960300418418,867263030002089,34840082573294848000020800000016,YjFmd2hremQ0N3A2
1210,NDYwMDYyODAwNDE5NDE5QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460062800419419,75800719420,46014567960400419419,460063000420420,46014567960600420420,867263030002097,34840082573294848000020900000032,MzlsaHpnNXN1ZWM4
1211,NDYwMDYzMTAwNDIxNDIxQGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460063100421421,76100721422,46014567960700421421,460063300422422,46014567960900422422,867263030002105,34840082573294848000021000000048,emwxaTJyNTlvN2Zo
1212,NDYwMDYzNDAwNDIzNDIzQGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460063400423423,76400723424,46014567961000423423,460063600424424,46014567961200424424,867263030002113,34840082573294848000021100000064,cTFwMDZvbHd6ZGF0
1213,NDYwMDYzNzAwNDI1NDI1QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460063700425425,76700725426,46014567961300425425,460063900426426,46014567961500426426,867263030002121,34840082573294848000021200000080,NGo5cndkMTNrZ2Y1
1214,NDYwMDY0MDAwNDI3NDI3QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460064000427427,77000727428,46014567961600427427,460064200428428,46014567961800428428,867263030002139,34840082573294848000021300000096,b3EybmE0enc4aHBl
1215,NDYwMDY0MzAwNDI5NDI5QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460064300429429,77300729430,46014567961900429429,460064500430430,46014567962100430430,867263030002147,34840082573294848000021400000015,cWs1amVyaGFkMjYw
1216,NDYwMDY0NjAwNDMxNDMxQGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460064600431431,77600731432,46014567962200431431,460064800432432,46014567962400432432,867263030002154,34840082573294848000021500000031,cGV6eG5oMzRvdDI5
1217,NDYwMDY0OTAwNDMzNDMzQGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460064900433433,77900733434,46014567962500433433,460065100434434,46014567962700434434,867263030002162,34840082573294848000021600000047,eTZvY2gxYmVxYXh6
1218,NDYwMDY1MjAwNDM1NDM1QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460065200435435,78200735436,46014567962800435435,460065400436436,46014567963000436436,867263030002170,34840082573294848000021700000063,YWh3M2c5cGo2dmx5
1219,NDYwMDY1NTAwNDM3NDM3QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460065500437437,78500737438,46014567963100437437,460065700438438,46014567963300438438,867263030002188,34840082573294848000021800000079,MGd6czQzNWtmajE4
1220,NDYwMDY1ODAwNDM5NDM5QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460065800439439,78800739440,46014567963400439439,460066000440440,46014567963600440440,867263030002196,34840082573294848000021900000095,OGJpa29yeDY3YWVk
1221,NDYwMDY2MTAwNDQxNDQxQGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460066100441441,79100741442,46014567963700441441,460066300442442,46014567963900442442,867263030002204,34840082573294848000022000000014,a245aXdiMmc0eGFs
1222,NDYwMDY2NDAwNDQzNDQzQGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460066400443443,79400743444,46014567964000443443,460066600444444,46014567964200444444,867263030002212,34840082573294848000022100000030,dmhyYW1mN2k5ODQx
1223,NDYwMDY2NzAwNDQ1NDQ1QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460066700445445,79700745446,46014567964300445445,460066900446446,46014567964500446446,867263030002220,34840082573294848000022200000046,Z2JmYzNldzhvN3k1
1224,NDYwMDY3MDAwNDQ3NDQ3QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460067000447447,80000747448,46014567964600447447,460067200448448,46014567964800448448,867263030002238,34840082573294848000022300000062,cWE1aGI5c3JjNDB5
1225,NDYwMDY3MzAwNDQ5NDQ5QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460067300449449,80300749450,46014567964900449449,460067500450450,46014567965100450450,867263030002246,34840082573294848000022400000078,eW5mNHZvcHQ2dzFy
1226,NDYwMDY3NjAwNDUxNDUxQGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460067600451451,80600751452,46014567965200451451,460067800452452,46014567965400452452,867263030002253,34840082573294848000022500000094,ZnRjNDBnZHJremw3
1227,NDYwMDY3OTAwNDUzNDUzQGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460067900453453,80900753454,46014567965500453453,460068100454454,46014567965700454454,867263030002261,34840082573294848000022600000013,YnB2cXI0MW9ua3po
1228,NDYwMDY4MjAwNDU1NDU1QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460068200455455,81200755456,46014567965800455455,460068400456456,46014567966000456456,867263030002279,34840082573294848000022700000029,cTQxamE3eTh2a29w
1229,NDYwMDY4NTAwNDU3NDU3QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460068500457457,81500757458,46014567966100457457,460068700458458,46014567966300458458,867263030002287,34840082573294848000022800000045,NndhMWRsZmpyODky
1230,NDYwMDY4ODAwNDU5NDU5QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460068800459459,81800759460,46014567966400459459,460069000460460,46014567966600460460,867263030002295,34840082573294848000022900000061,dHltN29sZWt6ZjA4
1231,NDYwMDY5MTAwNDYxNDYxQGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460069100461461,82100761462,46014567966700461461,460069300462462,46014567966900462462,867263030002303,34840082573294848000023000000077,cWcyYzV3OXZrczBt
1232,NDYwMDY5NDAwNDYzNDYzQGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460069400463463,82400763464,46014567967000463463,460069600464464,46014567967200464464,867263030002311,34840082573294848000023100000093,cmMwZml2NXN1eGRv
1233,NDYwMDY5NzAwNDY1NDY1QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460069700465465,82700765466,46014567967300465465,460069900466466,46014567967500466466,867263030002329,34840082573294848000023200000012,ZGE1bHV6OWczd3Rx
1234,NDYwMDcwMDAwNDY3NDY3QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460070000467467,83000767468,46014567967600467467,460070200468468,46014567967800468468,867263030002337,34840082573294848000023300000028,cjRreWJpZGFnNmVz
1235,NDYwMDcwMzAwNDY5NDY5QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460070300469469,83300769470,46014567967900469469,460070500470470,46014567968100470470,867263030002345,34840082573294848000023400000044,bHduOTdzdHVlaTg2
1236,NDYwMDcwNjAwNDcxNDcxQGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460070600471471,83600771472,46014567968200471471,460070800472472,46014567968400472472,867263030002352,34840082573294848000023500000060,NnJzMnl2MHFsN25m
1237,NDYwMDcwOTAwNDczNDczQGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460070900473473,83900773474,46014567968500473473,460071100474474,46014567968700474474,867263030002360,34840082573294848000023600000076,cGJodDQzajdkZnZx
1238,NDYwMDcxMjAwNDc1NDc1QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460071200475475,84200775476,46014567968800475475,460071400476476,46014567969000476476,867263030002378,34840082573294848000023700000092,ejFiaTRucTByMnAz
1239,NDYwMDcxNTAwNDc3NDc3QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460071500477477,84500777478,46014567969100477477,460071700478478,46014567969300478478,867263030002386,34840082573294848000023800000011,bnA3aG9mM2VhdjJk
1240,NDYwMDcxODAwNDc5NDc5QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460071800479479,84800779480,46014567969400479479,460072000480480,46014567969600480480,867263030002394,34840082573294848000023900000027,Y24wenZnMmw0YmFz
1241,NDYwMDcyMTAwNDgxNDgxQGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460072100481481,85100781482,46014567969700481481,460072300482482,46014567969900482482,867263030002402,34840082573294848000024000000043,d3NmM2MyOXF1bXZh
1242,NDYwMDcyNDAwNDgzNDgzQGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460072400483483,85400783484,46014567970000483483,460072600484484,46014567970200484484,867263030002410,34840082573294848000024100000059,ZDluYjY1Z3dsOGlz
1243,NDYwMDcyNzAwNDg1NDg1QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460072700485485,85700785486,46014567970300485485,460072900486486,46014567970500486486,867263030002428,34840082573294848000024200000075,bTN3ZGp5c3U1MHRr
1244,NDYwMDczMDAwNDg3NDg3QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460073000487487,86000787488,46014567970600487487,460073200488488,46014567970800488488,867263030002436,34840082573294848000024300000091,M3BpY2xxZmRub2E0
1245,NDYwMDczMzAwNDg5NDg5QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460073300489489,86300789490,46014567970900489489,460073500490490,46014567971100490490,867263030002444,34840082573294848000024400000010,ajdtM3Z6NTFmZWJn
1246,NDYwMDczNjAwNDkxNDkxQGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460073600491491,86600791492,46014567971200491491,460073800492492,46014567971400492492,867263030002451,34840082573294848000024500000026,Ymh3M3IxZWR1b3R2
1247,NDYwMDczOTAwNDkzNDkzQGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460073900493493,86900793494,46014567971500493493,460074100494494,46014567971700494494,867263030002469,34840082573294848000024600000042,aDh5M2VkN3VrYW1p
1248,NDYwMDc0MjAwNDk1NDk1QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460074200495495,87200795496,46014567971800495495,460074400496496,46014567972000496496,867263030002477,34840082573294848000024700000058,cDUxbGc0c3ltMHZ0
1249,NDYwMDc0NTAwNDk3NDk3QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460074500497497,87500797498,46014567972100497497,460074700498498,46014567972300498498,867263030002485,34840082573294848000024800000074,MGV0Z3UybmprbXF2
1250,NDYwMDc0ODAwNDk5NDk5QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460074800499499,87800799500,46014567972400499499,460075000500500,46014567972600500500,867263030002493,34840082573294848000024900000090,anRvM2ZucTVoYjBh
1251,NDYwMDc1MTAwNTAxNTAxQGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460075100501501,88100801502,46014567972700501501,460075300502502,46014567972900502502,867263030002501,34840082573294848000025000000009,Z3pkdWw2bnFhc2M4
1252,NDYwMDc1NDAwNTAzNTAzQGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460075400503503,88400803504,46014567973000503503,460075600504504,46014567973200504504,867263030002519,34840082573294848000025100000025,eTNnaW93dDRyYmpu
1253,NDYwMDc1NzAwNTA1NTA1QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460075700505505,88700805506,46014567973300505505,460075900506506,46014567973500506506,867263030002527,34840082573294848000025200000041,M3Z3ZTI1empvN3Bm
1254,NDYwMDc2MDAwNTA3NTA3QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460076000507507,89000807508,46014567973600507507,460076200508508,46014567973800508508,867263030002535,34840082573294848000025300000057,b3JlMGlrdGRwNWI2
1255,NDYwMDc2MzAwNTA5NTA5QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460076300509509,89300809510,46014567973900509509,460076500510510,46014567974100510510,867263030002543,34840082573294848000025400000073,aGdzY2F2OTZpOHFu
1256,NDYwMDc2NjAwNTExNTExQGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460076600511511,89600811512,46014567974200511511,460076800512512,46014567974400512512,867263030002550,34840082573294848000025500000089,NGFoZTdib2Q5bXJ1
1257,NDYwMDc2OTAwNTEzNTEzQGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460076900513513,89900813514,46014567974500513513,460077100514514,46014567974700514514,867263030002568,34840082573294848000025600000008,bG01a3NqcnZhaDJl
1258,NDYwMDc3MjAwNTE1NTE1QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460077200515515,90200815516,46014567974800515515,460077400516516,46014567975000516516,867263030002576,34840082573294848000025700000024,MmRqMHlrNmF2cDUx
1259,NDYwMDc3NTAwNTE3NTE3QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460077500517517,90500817518,46014567975100517517,460077700518518,46014567975300518518,867263030002584,34840082573294848000025800000040,MmZ3bDN6NmRzY3Fq
1260,NDYwMDc3ODAwNTE5NTE5QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460077800519519,90800819520,46014567975400519519,460078000520520,46014567975600520520,867263030002592,34840082573294848000025900000056,YXR5bm9nMGl3czZ6
1261,NDYwMDc4MTAwNTIxNTIxQGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460078100521521,91100821522,46014567975700521521,460078300522522,46014567975900522522,867263030002600,34840082573294848000026000000072,bTQyZGJndzg3bDV1
1262,NDYwMDc4NDAwNTIzNTIzQGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460078400523523,91400823524,46014567976000523523,460078600524524,46014567976200524524,867263030002618,34840082573294848000026100000088,andpMWtycWVhM2xu
1263,NDYwMDc4NzAwNTI1NTI1QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460078700525525,91700825526,46014567976300525525,460078900526526,46014567976500526526,867263030002626,34840082573294848000026200000007,NHNkd2JvOXZ6bDhw
1264,NDYwMDc5MDAwNTI3NTI3QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460079000527527,92000827528,46014567976600527527,460079200528528,46014567976800528528,867263030002634,34840082573294848000026300000023,dmJxMjBmbnVhd2wz
1265,NDYwMDc5MzAwNTI5NTI5QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460079300529529,92300829530,46014567976900529529,460079500530530,46014567977100530530,867263030002642,34840082573294848000026400000039,cXQ4NTJ6cDl3NGQx
1266,NDYwMDc5NjAwNTMxNTMxQGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460079600531531,92600831532,46014567977200531531,460079800532532,46014567977400532532,867263030002659,34840082573294848000026500000055,dXE5MGo3aTFvd2t6
1267,NDYwMDc5OTAwNTMzNTMzQGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460079900533533,92900833534,46014567977500533533,460080100534534,46014567977700534534,867263030002667,34840082573294848000026600000071,bWZzazg1aDl1Ymo3
1268,NDYwMDgwMjAwNTM1NTM1QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460080200535535,93200835536,46014567977800535535,460080400536536,46014567978000536536,867263030002675,34840082573294848000026700000087,OGUwcWc2YTl0ZmRp
1269,NDYwMDgwNTAwNTM3NTM3QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460080500537537,93500837538,46014567978100537537,460080700538538,46014567978300538538,867263030002683,34840082573294848000026800000006,aHd6ZjkwcmRnN2V5
1270,NDYwMDgwODAwNTM5NTM5QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460080800539539,93800839540,46014567978400539539,460081000540540,46014567978600540540,867263030002691,34840082573294848000026900000022,cmZsYWpjZDZleDJ6
1271,NDYwMDgxMTAwNTQxNTQxQGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460081100541541,94100841542,46014567978700541541,460081300542542,46014567978900542542,867263030002709,34840082573294848000027000000038,dWxkMjA1NGhteXJv
1272,NDYwMDgxNDAwNTQzNTQzQGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460081400543543,94400843544,46014567979000543543,460081600544544,46014567979200544544,867263030002717,34840082573294848000027100000054,anphdTJxa2lvcmR5
1273,NDYwMDgxNzAwNTQ1NTQ1QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460081700545545,94700845546,46014567979300545545,460081900546546,46014567979500546546,867263030002725,34840082573294848000027200000070,YnRwMGx1ZTlhb3Jm
1274,NDYwMDgyMDAwNTQ3NTQ3QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460082000547547,95000847548,46014567979600547547,460082200548548,46014567979800548548,867263030002733,34840082573294848000027300000086,emxxcnNvZnhrMzYy
1275,NDYwMDgyMzAwNTQ5NTQ5QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460082300549549,95300849550,46014567979900549549,460082500550550,46014567980100550550,867263030002741,34840082573294848000027400000005,Z2szaTFicmE3d2xl
1276,NDYwMDgyNjAwNTUxNTUxQGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460082600551551,95600851552,46014567980200551551,460082800552552,46014567980400552552,867263030002758,34840082573294848000027500000021,MTZndWZxeXo0ZHhr
1277,NDYwMDgyOTAwNTUzNTUzQGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460082900553553,95900853554,46014567980500553553,460083100554554,46014567980700554554,867263030002766,34840082573294848000027600000037,a3J5OHFjemo2OWg3
1278,NDYwMDgzMjAwNTU1NTU1QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460083200555555,96200855556,46014567980800555555,460083400556556,46014567981000556556,867263030002774,34840082573294848000027700000053,eXpnM2RtMHhhZWl1
1279,NDYwMDgzNTAwNTU3NTU3QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460083500557557,96500857558,46014567981100557557,460083700558558,46014567981300558558,867263030002782,34840082573294848000027800000069,ZnkyazlpZ21jNjd3
1280,NDYwMDgzODAwNTU5NTU5QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460083800559559,96800859560,46014567981400559559,460084000560560,46014567981600560560,867263030002790,34840082573294848000027900000085,MW80MHVkaHpicHRh
1281,NDYwMDg0MTAwNTYxNTYxQGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460084100561561,97100861562,46014567981700561561,460084300562562,46014567981900562562,867263030002808,34840082573294848000028000000004,bGVnbWZzbzNwNGQ5
1282,NDYwMDg0NDAwNTYzNTYzQGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460084400563563,97400863564,46014567982000563563,460084600564564,46014567982200564564,867263030002816,34840082573294848000028100000020,dmFyNjA5M2xlOGt6
1283,NDYwMDg0NzAwNTY1NTY1QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460084700565565,97700865566,46014567982300565565,460084900566566,46014567982500566566,867263030002824,34840082573294848000028200000036,Mmxkd3g4cXIxeWEz
1284,NDYwMDg1MDAwNTY3NTY3QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460085000567567,98000867568,46014567982600567567,460085200568568,46014567982800568568,867263030002832,34840082573294848000028300000052,MGFnNWQ3djltaGxu
